H, ύ	X, μμ	Y, μμ
-1890.60	25	3
-2000.50	26	3
-2132.74	27	3
-2252.02	28	3
-2393.96	29	3
-2523.36	30	3
-439.02	0	4
-461.25	1	4
-488.05	2	4
-512.74	3	4
-543.75	4	4
-571.58	5	4
-607.56	6	4
-640.17	7	4
-680.51	8	4
-717.00	9	4
-763.38	10	4
-805.91	11	4
-859.30	12	4
-906.73	13	4
-966.88	14	4
-1040.18	15	4
-1099.49	16	4
-1174.13	17	4
-1244.82	18	4
-1330.34	19	4
-1408.04	20	4
-1504.71	21	4
-1593.12	22	4
-1702.23	23	4
-1802.74	24	4
-1924.78	25	4
-2033.19	26	4
-2170.53	27	4
-2296.95	28	4
-2444.62	29	4
-2578.54	30	4
-444.09	0	5
-466.65	1	5
-494.40	2	5
-519.48	3	5
-550.34	4	5
-578.78	5	5
-615.23	6	5
-647.45	7	5
-688.08	8	5
-724.91	9	5
-771.87	10	5
-814.18	11	5
-867.67	12	5
-915.41	13	5
-975.79	14	5
-1050.79	15	5
-1109.19	16	5
-1183.58	17	5
-1257.05	18	5
-1345.39	19	5
-1423.53	20	5
-1522.57	21	5
-1613.50	22	5
-1724.98	23	5
-1824.41	24	5
-1949.03	25	5
-2063.38	26	5
-2202.79	27	5
-2328.66	28	5
-2478.56	29	5
-2615.86	30	5
-447.96	0	6
-470.68	1	6
-498.36	2	6
-523.46	3	6
-554.93	4	6
-583.73	5	6
-619.50	6	6
-652.94	7	6
-693.86	8	6
-730.84	9	6
-778.58	10	6
-821.89	11	6
-875.73	12	6
-924.11	13	6
-984.90	14	6
-1062.02	15	6
-1121.85	16	6
-1197.63	17	6
-1270.97	18	6
-1360.17	19	6
-1440.72	20	6
-1540.71	21	6
-1633.60	22	6
-1747.84	23	6
-1851.43	24	6
-1981.92	25	6
-2099.89	26	6
-2240.84	27	6
-2372.12	28	6
-2526.20	29	6
-2670.85	30	6
-452.68	0	7
-475.05	1	7
-503.45	2	7
-528.71	3	7
-560.58	4	7
-589.31	5	7
-626.17	6	7
-659.10	7	7
-699.80	8	7
-738.01	9	7
-785.84	10	7
-829.62	11	7
-884.08	12	7
-934.23	13	7
-996.70	14	7
-1074.96	15	7
-1137.37	16	7
-1215.13	17	7
-1291.71	18	7
-1381.29	19	7
-1465.30	20	7
-1568.89	21	7
-1665.57	22	7
-1781.37	23	7
-1887.78	24	7
-2019.42	25	7
-2142.20	26	7
-2287.29	27	7
-2420.48	28	7
-2580.21	29	7
-2725.56	30	7
-456.09	0	8
-478.67	1	8
-507.28	2	8
-532.90	3	8
-564.94	4	8
-594.33	5	8
-631.24	6	8
-664.83	7	8
-706.74	8	8
-745.92	9	8
-794.99	10	8
-839.75	11	8
-896.69	12	8
-947.85	13	8
-1011.14	14	8
-1089.86	15	8
-1155.76	16	8
-1235.70	17	8
-1310.87	18	8
-1403.95	19	8
-1490.57	20	8
-1593.70	21	8
-1692.57	22	8
-1812.36	23	8
-1921.50	24	8
-2054.16	25	8
-2179.66	26	8
-2328.58	27	8
-2461.63	28	8
-2620.84	29	8
-2766.54	30	8
-458.22	0	9
-481.16	1	9
-509.61	2	9
-536.09	3	9
-568.60	4	9
-598.40	5	9
-636.60	6	9
-670.94	7	9
-713.85	8	9
-754.03	9	9
-804.15	10	9
-849.46	11	9
-905.83	12	9
-958.26	13	9
-1023.49	14	9
-1102.05	15	9
-1169.44	16	9
-1252.00	17	9
-1328.64	18	9
-1421.68	19	9
-1508.84	20	9
-1614.89	21	9
-1715.33	22	9
-1834.92	23	9
-1944.68	24	9
-2081.17	25	9
-2201.51	26	9
-2352.32	27	9
-2486.32	28	9
-2647.25	29	9
-2793.66	30	9
-460.35	0	10
-484.15	1	10
-513.35	2	10
-540.27	3	10
-573.46	4	10
-603.60	5	10
-641.87	6	10
-677.15	7	10
-720.59	8	10
-760.85	9	10
-811.70	10	10
-858.43	11	10
-915.60	12	10
-968.91	13	10
-1034.49	14	10
-1114.80	15	10
-1182.34	16	10
-1264.46	17	10
-1341.32	18	10
-1436.78	19	10
-1521.95	20	10
-1629.33	21	10
-1728.33	22	10
-1849.24	23	10
-1959.77	24	10
-2095.42	25	10
-2219.17	26	10
-2369.19	27	10
-2503.81	28	10
-2666.54	29	10
-2816.48	30	10
-462.96	0	11
-487.38	1	11
-516.75	2	11
-544.01	3	11
-577.38	4	11
-607.79	5	11
-647.14	6	11
-682.41	7	11
-726.42	8	11
-766.39	9	11
-817.14	10	11
-864.14	11	11
-921.33	12	11
-974.59	13	11
-1040.73	14	11
-1120.60	15	11
-1186.64	16	11
-1269.16	17	11
-1346.42	18	11
-1442.16	19	11
-1527.00	20	11
-1634.84	21	11
-1734.32	22	11
-1857.18	23	11
-1969.55	24	11
-2106.31	25	11
-2230.01	26	11
-2381.88	27	11
-2517.48	28	11
-2681.95	29	11
-2832.47	30	11
-464.91	0	12
-489.29	1	12
-518.39	2	12
-544.97	3	12
-578.72	4	12
-609.04	5	12
-648.04	6	12
-682.71	7	12
-726.54	8	12
-766.57	9	12
-817.48	10	12
-863.83	11	12
-921.97	12	12
-974.60	13	12
-1041.04	14	12
-1122.98	15	12
-1187.33	16	12
-1270.05	17	12
-1347.00	18	12
-1443.69	19	12
-1529.43	20	12
-1637.40	21	12
-1738.37	22	12
-1860.43	23	12
-1971.85	24	12
-2109.69	25	12
-2235.58	26	12
-2388.43	27	12
-2526.23	28	12
-2691.76	29	12
-2844.46	30	12
-465.97	0	13
-489.71	1	13
-519.22	2	13
-545.81	3	13
-570.84	4	13
-605.75	5	13
-638.51	6	13
-678.92	7	13
-716.03	8	13
-761.18	9	13
-804.65	10	13
-856.85	11	13
-907.17	12	13
-968.44	13	13
-1023.86	14	13
-1101.77	15	13
-1181.65	16	13
-1251.67	17	13
-1340.04	18	13
-1423.66	19	13
-1523.08	20	13
-1617.20	21	13
-1731.88	22	13
-1839.15	23	13
-1969.32	24	13
-2089.86	25	13
-2232.02	26	13
-2367.03	27	13
-2525.69	28	13
-2670.77	29	13
-2841.69	30	13
-459.08	0	14
-486.76	1	14
-511.55	2	14
-542.75	3	14
-571.37	4	14
-605.90	5	14
-638.51	6	14
-679.21	7	14
-716.48	8	14
-762.54	9	14
-805.66	10	14
-859.14	11	14
-910.12	12	14
-970.93	13	14
-1027.98	14	14
-1106.29	15	14
-1185.77	16	14
-1258.40	17	14
-1347.07	18	14
-1431.36	19	14
-1531.09	20	14
-1626.62	21	14
-1740.72	22	14
-1848.98	23	14
-1979.22	24	14
-2101.21	25	14
-2244.04	26	14
-2380.37	27	14
-2539.58	28	14
-2684.56	29	14
-2856.86	30	14
-458.61	0	15
-486.26	1	15
-511.16	2	15
-541.85	3	15
-570.93	4	15
-605.41	5	15
-638.84	6	15
-679.28	7	15
-717.05	8	15
-763.57	9	15
-806.99	10	15
-860.29	11	15
-912.65	12	15
-973.64	13	15
-1030.50	14	15
-1107.82	15	15
-1188.20	16	15
-1260.56	17	15
-1348.39	18	15
-1434.09	19	15
-1536.18	20	15
-1630.05	21	15
-1743.37	22	15
-1852.89	23	15
-1984.08	24	15
-2103.88	25	15
-2248.56	26	15
-2382.62	27	15
-2542.37	28	15
-2682.30	29	15
-2856.54	30	15
-457.78	0	16
-485.59	1	16
-510.43	2	16
-541.55	3	16
-570.56	4	16
-605.64	5	16
-639.34	6	16
-680.08	7	16
-717.84	8	16
-763.87	9	16
-807.43	10	16
-861.31	11	16
-913.06	12	16
-974.42	13	16
-1032.14	14	16
-1109.19	15	16
-1188.47	16	16
-1262.18	17	16
-1350.46	18	16
-1435.09	19	16
-1537.23	20	16
-1629.29	21	16
-1744.41	22	16
-1849.50	23	16
-1980.96	24	16
-2098.62	25	16
-2244.17	26	16
-2376.50	27	16
-2536.25	28	16
-2677.89	29	16
-2849.85	30	16
-464.10	0	17
-488.42	1	17
-517.78	2	17
-544.83	3	17
-578.65	4	17
-609.25	5	17
-648.97	6	17
-684.40	7	17
-728.21	8	17
-769.05	9	17
-820.63	10	17
-868.31	11	17
-926.94	12	17
-980.32	13	17
-1046.59	14	17
-1127.85	15	17
-1194.22	16	17
-1278.40	17	17
-1356.88	18	17
-1453.43	19	17
-1540.00	20	17
-1648.68	21	17
-1748.30	22	17
-1873.25	23	17
-1984.70	24	17
-2123.78	25	17
-2248.22	26	17
-2402.87	27	17
-2542.68	28	17
-2709.14	29	17
-2861.79	30	17
-463.22	0	18
-488.43	1	18
-517.60	2	18
-544.48	3	18
-577.68	4	18
-608.75	5	18
-646.91	6	18
-682.44	7	18
-726.32	8	18
-765.60	9	18
-817.60	10	18
-863.40	11	18
-921.90	12	18
-974.01	13	18
-1040.84	14	18
-1120.63	15	18
-1186.56	16	18
-1269.91	17	18
-1348.14	18	18
-1443.65	19	18
-1530.34	20	18
-1638.03	21	18
-1739.35	22	18
-1861.63	23	18
-1974.47	24	18
-2110.64	25	18
-2238.83	26	18
-2389.91	27	18
-2529.20	28	18
-2692.83	29	18
-2848.79	30	18
-461.26	0	19
-484.85	1	19
-514.46	2	19
-540.92	3	19
-574.61	4	19
-604.50	5	19
-643.58	6	19
-678.21	7	19
-721.12	8	19
-761.40	9	19
-811.64	10	19
-858.23	11	19
-914.98	12	19
-967.89	13	19
-1031.55	14	19
-1115.20	15	19
-1178.02	16	19
-1258.16	17	19
-1337.21	18	19
-1431.91	19	19
-1518.42	20	19
-1623.60	21	19
-1726.42	22	19
-1846.85	23	19
-1961.44	24	19
-2098.50	25	19
-2224.36	26	19
-2375.16	27	19
-2515.83	28	19
-2680.36	29	19
-2836.93	30	19
-458.02	0	20
-481.60	1	20
-510.93	2	20
-536.98	3	20
-569.93	4	20
-600.37	5	20
-638.66	6	20
-673.00	7	20
-715.29	8	20
-755.48	9	20
-804.64	10	20
-851.34	11	20
-908.19	12	20
-960.20	13	20
-1025.32	14	20
-1104.91	15	20
-1170.60	16	20
-1251.17	17	20
-1330.30	18	20
-1423.71	19	20
-1511.66	20	20
-1619.31	21	20
-1718.44	22	20
-1838.64	23	20
-1951.64	24	20
-2088.48	25	20
-2214.48	26	20
-2367.08	27	20
-2505.69	28	20
-2671.03	29	20
-2823.99	30	20
-454.14	0	21
-477.31	1	21
-505.88	2	21
-532.26	3	21
-564.60	4	21
-594.51	5	21
-632.52	6	21
-666.76	7	21
-709.43	8	21
-748.40	9	21
-797.98	10	21
-843.95	11	21
-900.53	12	21
-952.18	13	21
-1016.74	14	21
-1095.29	15	21
-1161.92	16	21
-1239.84	17	21
-1318.02	18	21
-1412.24	19	21
-1497.72	20	21
-1603.23	21	21
-1702.84	22	21
-1821.91	23	21
-1933.34	24	21
-2067.66	25	21
-2194.13	26	21
-2344.65	27	21
-2480.15	28	21
-2644.93	29	21
-2795.50	30	21
-451.24	0	22
-474.30	1	22
-503.17	2	22
-528.88	3	22
-561.09	4	22
-590.93	5	22
-628.45	6	22
-662.63	7	22
-705.52	8	22
-744.04	9	22
-793.67	10	22
-838.34	11	22
-893.97	12	22
-946.32	13	22
-1008.34	14	22
-1086.25	15	22
-1152.71	16	22
-1230.65	17	22
-1307.60	18	22
-1400.05	19	22
-1485.83	20	22
-1590.24	21	22
-1686.69	22	22
-1806.05	23	22
-1915.79	24	22
-2045.09	25	22
-2168.74	26	22
-2316.75	27	22
-2450.75	28	22
-2611.91	29	22
-2759.26	30	22
-450.35	0	23
-477.31	1	23
-502.06	2	23
-532.63	3	23
-560.39	4	23
-595.21	5	23
-627.51	6	23
-666.81	7	23
-703.07	8	23
-749.23	9	23
-791.48	10	23
-842.59	11	23
-891.03	12	23
-950.37	13	23
-1007.29	14	23
-1081.57	15	23
-1157.22	16	23
-1227.98	17	23
-1312.73	18	23
-1391.23	19	23
-1488.36	20	23
-1579.29	21	23
-1689.50	22	23
-1789.57	23	23
-1915.80	24	23
-2029.72	25	23
-2168.31	26	23
-2293.73	27	23
-2448.03	28	23
-2587.57	29	23
-2751.33	30	23
-447.47	0	24
-474.20	1	24
-498.47	2	24
-528.84	3	24
-556.34	4	24
-591.08	5	24
-622.40	6	24
-661.66	7	24
-697.37	8	24
-742.80	9	24
-783.54	10	24
-834.62	11	24
-881.56	12	24
-940.92	13	24
-994.91	14	24
-1068.40	15	24
-1141.51	16	24
-1210.97	17	24
-1295.50	18	24
-1371.11	19	24
-1465.49	20	24
-1555.45	21	24
-1663.62	22	24
-1762.68	23	24
-1887.43	24	24
-1998.23	25	24
-2134.53	26	24
-2258.14	27	24
-2409.26	28	24
-2546.31	29	24
-2707.68	30	24
-442.96	0	25
-468.70	1	25
-492.33	2	25
-522.07	3	25
-548.59	4	25
-582.77	5	25
-613.12	6	25
-651.34	7	25
-685.69	8	25
-730.28	9	25
-770.75	10	25
-820.43	11	25
-866.11	12	25
-923.86	13	25
-976.78	14	25
-1049.15	15	25
-1119.46	16	25
-1188.27	17	25
-1270.55	18	25
-1344.89	19	25
-1437.10	20	25
-1525.44	21	25
-1630.22	22	25
-1728.88	23	25
-1850.64	24	25
-1959.29	25	25
-2093.05	26	25
-2214.91	27	25
-2364.08	28	25
-2500.56	29	25
-2655.71	30	25
-436.16	0	26
-461.56	1	26
-484.81	2	26
-513.57	3	26
-539.64	4	26
-573.16	5	26
-602.80	6	26
-639.81	7	26
-674.11	8	26
-716.91	9	26
-756.76	10	26
-805.23	11	26
-849.98	12	26
-906.14	13	26
-958.16	14	26
-1028.30	15	26
-1097.95	16	26
-1166.13	17	26
-1245.84	18	26
-1318.00	19	26
-1408.10	20	26
-1494.42	21	26
-1595.80	22	26
-1693.63	23	26
-1810.39	24	26
-1918.38	25	26
-2044.28	26	26
-2166.60	27	26
-2309.10	28	26
-2441.43	29	26
-2594.47	30	26
-431.02	0	27
-456.14	1	27
-479.00	2	27
-507.31	3	27
-532.90	4	27
-565.78	5	27
-595.03	6	27
-631.14	7	27
-665.38	8	27
-707.89	9	27
-747.02	10	27
-794.84	11	27
-838.23	12	27
-893.55	13	27
-944.51	14	27
-1012.88	15	27
-1081.82	16	27
-1148.08	17	27
-1225.46	18	27
-1297.49	19	27
-1383.31	20	27
-1470.49	21	27
-1569.29	22	27
-1664.08	23	27
-1776.86	24	27
-1881.88	25	27
-2006.09	26	27
-2123.28	27	27
-2262.51	28	27
-2391.10	29	27
-2544.54	30	27
-424.62	0	28
-449.31	1	28
-471.72	2	28
-499.48	3	28
-524.90	4	28
-557.07	5	28
-585.74	6	28
-621.01	7	28
-654.52	8	28
-695.72	9	28
-734.07	10	28
-781.02	11	28
-824.06	12	28
-877.17	13	28
-926.73	14	28
-994.00	15	28
-1060.03	16	28
-1124.00	17	28
-1200.32	18	28
-1270.04	19	28
-1352.56	20	28
-1436.30	21	28
-1531.94	22	28
-1623.94	23	28
-1734.49	24	28
-1836.12	25	28
-1957.51	26	28
-2065.31	27	28
-2199.46	28	28
-2321.02	29	28
-2491.59	30	28
